raceSpace,titleSpace,candidateSpace,iteration,raceIndex,raceLength,column,yPos,votedOn
10,20,16,1,0,1,1,10,0
10,20,16,1,1,1,1,56,3
10,20,16,1,2,2,1,102,4
10,20,16,1,3,2,1,164,7
10,20,16,1,4,2,1,226,10
10,20,16,1,5,3,1,288,13
10,20,16,1,6,1,1,366,16
10,20,16,1,7,3,1,412,-1
10,20,16,1,8,1,1,490,19
10,20,16,1,9,2,1,536,22
10,20,16,1,10,4,2,10,1
10,20,16,1,11,3,2,104,5
10,20,16,1,12,2,2,182,8
10,20,16,1,13,3,2,244,11
10,20,16,1,14,3,2,322,14
10,20,16,1,15,2,2,400,17
10,20,16,1,16,1,2,462,-1
10,20,16,1,17,1,2,508,20
10,20,16,1,18,4,3,10,2
10,20,16,1,19,1,3,104,6
10,20,16,1,20,4,3,150,9
10,20,16,1,21,1,3,244,12
10,20,16,1,22,3,3,290,15
10,20,16,1,23,1,3,368,-1
10,20,16,1,24,3,3,414,18
10,20,16,1,25,2,3,492,21
10,20,16,2,0,2,1,10,0
10,20,16,2,1,1,1,72,3
10,20,16,2,2,4,1,118,-1
10,20,16,2,3,4,1,212,6
10,20,16,2,4,3,1,306,9
10,20,16,2,5,2,1,384,12
10,20,16,2,6,4,1,446,15
10,20,16,2,7,3,2,10,1
10,20,16,2,8,3,2,88,4
10,20,16,2,9,4,2,166,7
10,20,16,2,10,2,2,260,-1
10,20,16,2,11,1,2,322,10
10,20,16,2,12,4,2,368,13
10,20,16,2,13,1,2,462,16
10,20,16,2,14,3,2,508,-1
10,20,16,2,15,1,3,10,2
10,20,16,2,16,2,3,56,-1
10,20,16,2,17,2,3,118,5
10,20,16,2,18,2,3,180,8
10,20,16,2,19,3,3,242,-1
10,20,16,2,20,1,3,320,11
10,20,16,2,21,4,3,366,14
10,20,16,2,22,3,3,460,17
10,20,16,2,23,2,3,538,-1
10,20,16,3,0,3,1,10,0
10,20,16,3,1,2,1,88,3
10,20,16,3,2,4,1,150,6
10,20,16,3,3,3,1,244,7
10,20,16,3,4,4,1,322,10
10,20,16,3,5,4,1,416,13
10,20,16,3,6,1,1,510,16
10,20,16,3,7,1,1,556,19
10,20,16,3,8,1,2,10,1
10,20,16,3,9,2,2,56,-1
10,20,16,3,10,3,2,118,4
10,20,16,3,11,3,2,196,-1
10,20,16,3,12,2,2,274,8
10,20,16,3,13,4,2,336,11
10,20,16,3,14,4,2,430,14
10,20,16,3,15,1,2,524,17
10,20,16,3,16,2,3,10,2
10,20,16,3,17,4,3,72,5
10,20,16,3,18,1,3,166,-1
10,20,16,3,19,1,3,212,-1
10,20,16,3,20,3,3,258,9
10,20,16,3,21,3,3,336,12
10,20,16,3,22,2,3,414,15
10,20,16,3,23,3,3,476,-1
10,20,16,3,24,1,3,554,18
10,20,16,4,0,4,1,10,0
10,20,16,4,1,4,1,104,3
10,20,16,4,2,3,1,198,6
10,20,16,4,3,4,1,276,9
10,20,16,4,4,4,1,370,12
10,20,16,4,5,2,1,464,15
10,20,16,4,6,2,1,526,18
10,20,16,4,7,3,2,10,1
10,20,16,4,8,3,2,88,4
10,20,16,4,9,4,2,166,7
10,20,16,4,10,3,2,260,10
10,20,16,4,11,4,2,338,13
10,20,16,4,12,1,2,432,-1
10,20,16,4,13,1,2,478,16
10,20,16,4,14,3,2,524,19
10,20,16,4,15,3,3,10,2
10,20,16,4,16,2,3,88,5
10,20,16,4,17,3,3,150,8
10,20,16,4,18,1,3,228,-1
10,20,16,4,19,1,3,274,11
10,20,16,4,20,3,3,320,14
10,20,16,4,21,4,3,398,-1
10,20,16,4,22,2,3,492,17
10,20,16,5,0,4,1,10,0
10,20,16,5,1,1,1,104,3
10,20,16,5,2,3,1,150,-1
10,20,16,5,3,2,1,228,6
10,20,16,5,4,3,1,290,9
10,20,16,5,5,2,1,368,10
10,20,16,5,6,4,1,430,13
10,20,16,5,7,2,1,524,15
10,20,16,5,8,1,2,10,1
10,20,16,5,9,4,2,56,-1
10,20,16,5,10,4,2,150,4
10,20,16,5,11,4,2,244,7
10,20,16,5,12,1,2,338,-1
10,20,16,5,13,2,2,384,11
10,20,16,5,14,2,2,446,14
10,20,16,5,15,4,2,508,16
10,20,16,5,16,3,3,10,2
10,20,16,5,17,4,3,88,-1
10,20,16,5,18,4,3,182,5
10,20,16,5,19,2,3,276,8
10,20,16,5,20,3,3,338,-1
10,20,16,5,21,3,3,416,12
10,20,16,5,22,4,3,494,17
10,20,16,6,0,1,1,10,0
10,20,16,6,1,3,1,56,3
10,20,16,6,2,3,1,134,4
10,20,16,6,3,1,1,212,7
10,20,16,6,4,3,1,258,10
10,20,16,6,5,1,1,336,13
10,20,16,6,6,4,1,382,16
10,20,16,6,7,1,1,476,18
10,20,16,6,8,4,2,10,1
10,20,16,6,9,3,2,104,5
10,20,16,6,10,3,2,182,8
10,20,16,6,11,3,2,260,11
10,20,16,6,12,2,2,338,14
10,20,16,6,13,3,2,400,17
10,20,16,6,14,1,2,478,19
10,20,16,6,15,2,2,524,-1
10,20,16,6,16,4,3,10,2
10,20,16,6,17,3,3,104,6
10,20,16,6,18,4,3,182,9
10,20,16,6,19,3,3,276,12
10,20,16,6,20,4,3,354,15
10,20,16,6,21,1,3,448,-1
10,20,16,6,22,1,3,494,20
10,20,16,7,0,3,1,10,0
10,20,16,7,1,2,1,88,3
10,20,16,7,2,2,1,150,6
10,20,16,7,3,4,1,212,7
10,20,16,7,4,2,1,306,10
10,20,16,7,5,1,1,368,13
10,20,16,7,6,3,1,414,16
10,20,16,7,7,2,1,492,17
10,20,16,7,8,4,2,10,1
10,20,16,7,9,4,2,104,4
10,20,16,7,10,2,2,198,8
10,20,16,7,11,3,2,260,-1
10,20,16,7,12,1,2,338,11
10,20,16,7,13,2,2,384,14
10,20,16,7,14,2,2,446,-1
10,20,16,7,15,2,2,508,18
10,20,16,7,16,4,3,10,2
10,20,16,7,17,3,3,104,5
10,20,16,7,18,1,3,182,9
10,20,16,7,19,4,3,228,-1
10,20,16,7,20,3,3,322,12
10,20,16,7,21,3,3,400,15
10,20,16,7,22,3,3,478,19
10,20,16,8,0,2,1,10,0
10,20,16,8,1,3,1,72,3
10,20,16,8,2,1,1,150,6
10,20,16,8,3,1,1,196,9
10,20,16,8,4,1,1,242,11
10,20,16,8,5,1,1,288,14
10,20,16,8,6,2,1,334,15
10,20,16,8,7,2,1,396,18
10,20,16,8,8,4,1,458,21
10,20,16,8,9,4,2,10,1
10,20,16,8,10,1,2,104,4
10,20,16,8,11,1,2,150,7
10,20,16,8,12,3,2,196,10
10,20,16,8,13,2,2,274,12
10,20,16,8,14,4,2,336,16
10,20,16,8,15,4,2,430,19
10,20,16,8,16,3,2,524,-1
10,20,16,8,17,2,3,10,2
10,20,16,8,18,4,3,72,5
10,20,16,8,19,3,3,166,8
10,20,16,8,20,3,3,244,13
10,20,16,8,21,4,3,322,17
10,20,16,8,22,4,3,416,20
10,20,16,8,23,3,3,510,-1
10,20,16,9,0,1,1,10,0
10,20,16,9,1,1,1,56,3
10,20,16,9,2,3,1,102,5
10,20,16,9,3,1,1,180,8
10,20,16,9,4,3,1,226,10
10,20,16,9,5,1,1,304,11
10,20,16,9,6,3,1,350,14
10,20,16,9,7,1,1,428,17
10,20,16,9,8,4,1,474,20
10,20,16,9,9,1,2,10,1
10,20,16,9,10,3,2,56,4
10,20,16,9,11,1,2,134,6
10,20,16,9,12,4,2,180,9
10,20,16,9,13,4,2,274,12
10,20,16,9,14,1,2,368,15
10,20,16,9,15,2,2,414,18
10,20,16,9,16,2,2,476,21
10,20,16,9,17,4,3,10,2
10,20,16,9,18,1,3,104,-1
10,20,16,9,19,3,3,150,7
10,20,16,9,20,4,3,228,13
10,20,16,9,21,1,3,322,-1
10,20,16,9,22,2,3,368,16
10,20,16,9,23,2,3,430,19
10,20,16,9,24,2,3,492,22
10,20,16,10,0,3,1,10,0
10,20,16,10,1,2,1,88,3
10,20,16,10,2,3,1,150,6
10,20,16,10,3,3,1,228,7
10,20,16,10,4,3,1,306,10
10,20,16,10,5,2,1,384,13
10,20,16,10,6,1,1,446,16
10,20,16,10,7,4,1,492,19
10,20,16,10,8,1,2,10,1
10,20,16,10,9,2,2,56,-1
10,20,16,10,10,4,2,118,4
10,20,16,10,11,3,2,212,8
10,20,16,10,12,4,2,290,11
10,20,16,10,13,3,2,384,14
10,20,16,10,14,3,2,462,17
10,20,16,10,15,2,2,540,-1
10,20,16,10,16,1,3,10,2
10,20,16,10,17,1,3,56,-1
10,20,16,10,18,3,3,102,5
10,20,16,10,19,3,3,180,9
10,20,16,10,20,1,3,258,-1
10,20,16,10,21,2,3,304,12
10,20,16,10,22,1,3,366,15
10,20,16,10,23,2,3,412,-1
10,20,16,10,24,3,3,474,18
10,20,16,11,0,1,1,10,0
10,20,16,11,1,1,1,56,3
10,20,16,11,2,1,1,102,6
10,20,16,11,3,4,1,148,8
10,20,16,11,4,2,1,242,11
10,20,16,11,5,4,1,304,14
10,20,16,11,6,3,1,398,17
10,20,16,11,7,1,1,476,20
10,20,16,11,8,2,1,522,23
10,20,16,11,9,1,2,10,1
10,20,16,11,10,1,2,56,4
10,20,16,11,11,1,2,102,7
10,20,16,11,12,2,2,148,9
10,20,16,11,13,3,2,210,12
10,20,16,11,14,3,2,288,15
10,20,16,11,15,4,2,366,18
10,20,16,11,16,4,2,460,21
10,20,16,11,17,3,3,10,2
10,20,16,11,18,3,3,88,5
10,20,16,11,19,2,3,166,10
10,20,16,11,20,4,3,228,13
10,20,16,11,21,3,3,322,16
10,20,16,11,22,1,3,400,19
10,20,16,11,23,4,3,446,22
10,20,16,11,24,1,3,540,-1
10,20,16,12,0,3,1,10,0
10,20,16,12,1,1,1,88,3
10,20,16,12,2,2,1,134,6
10,20,16,12,3,1,1,196,9
10,20,16,12,4,2,1,242,12
10,20,16,12,5,3,1,304,15
10,20,16,12,6,3,1,382,16
10,20,16,12,7,2,1,460,19
10,20,16,12,8,1,1,522,22
10,20,16,12,9,1,2,10,1
10,20,16,12,10,4,2,56,4
10,20,16,12,11,1,2,150,7
10,20,16,12,12,3,2,196,10
10,20,16,12,13,3,2,274,13
10,20,16,12,14,3,2,352,17
10,20,16,12,15,2,2,430,20
10,20,16,12,16,4,2,492,23
10,20,16,12,17,3,3,10,2
10,20,16,12,18,2,3,88,5
10,20,16,12,19,2,3,150,8
10,20,16,12,20,1,3,212,11
10,20,16,12,21,4,3,258,14
10,20,16,12,22,3,3,352,18
10,20,16,12,23,1,3,430,21
10,20,16,12,24,1,3,476,24
10,20,16,12,25,1,3,522,-1
10,20,16,13,0,3,1,10,0
10,20,16,13,1,1,1,88,3
10,20,16,13,2,4,1,134,6
10,20,16,13,3,2,1,228,9
10,20,16,13,4,3,1,290,12
10,20,16,13,5,1,1,368,14
10,20,16,13,6,4,1,414,17
10,20,16,13,7,2,1,508,20
10,20,16,13,8,2,2,10,1
10,20,16,13,9,3,2,72,4
10,20,16,13,10,3,2,150,7
10,20,16,13,11,2,2,228,10
10,20,16,13,12,3,2,290,13
10,20,16,13,13,2,2,368,15
10,20,16,13,14,1,2,430,18
10,20,16,13,15,4,2,476,21
10,20,16,13,16,2,3,10,2
10,20,16,13,17,2,3,72,5
10,20,16,13,18,1,3,134,8
10,20,16,13,19,4,3,180,-1
10,20,16,13,20,4,3,274,11
10,20,16,13,21,3,3,368,16
10,20,16,13,22,4,3,446,19
10,20,16,14,0,1,1,10,0
10,20,16,14,1,2,1,56,3
10,20,16,14,2,1,1,118,5
10,20,16,14,3,2,1,164,8
10,20,16,14,4,2,1,226,11
10,20,16,14,5,2,1,288,12
10,20,16,14,6,3,1,350,15
10,20,16,14,7,2,1,428,18
10,20,16,14,8,2,1,490,21
10,20,16,14,9,1,1,552,22
10,20,16,14,10,1,2,10,1
10,20,16,14,11,1,2,56,4
10,20,16,14,12,3,2,102,6
10,20,16,14,13,4,2,180,9
10,20,16,14,14,4,2,274,13
10,20,16,14,15,4,2,368,16
10,20,16,14,16,4,2,462,19
10,20,16,14,17,4,3,10,2
10,20,16,14,18,1,3,104,7
10,20,16,14,19,2,3,150,10
10,20,16,14,20,1,3,212,-1
10,20,16,14,21,4,3,258,14
10,20,16,14,22,4,3,352,17
10,20,16,14,23,4,3,446,20
10,20,16,15,0,1,1,10,0
10,20,16,15,1,4,1,56,3
10,20,16,15,2,4,1,150,4
10,20,16,15,3,4,1,244,7
10,20,16,15,4,2,1,338,10
10,20,16,15,5,3,1,400,13
10,20,16,15,6,4,1,478,14
10,20,16,15,7,4,2,10,1
10,20,16,15,8,3,2,104,-1
10,20,16,15,9,4,2,182,5
10,20,16,15,10,3,2,276,8
10,20,16,15,11,4,2,354,11
10,20,16,15,12,1,2,448,-1
10,20,16,15,13,2,2,494,15
10,20,16,15,14,4,3,10,2
10,20,16,15,15,3,3,104,-1
10,20,16,15,16,1,3,182,6
10,20,16,15,17,1,3,228,-1
10,20,16,15,18,3,3,274,9
10,20,16,15,19,3,3,352,12
10,20,16,15,20,1,3,430,-1
10,20,16,15,21,2,3,476,16
10,20,16,16,0,4,1,10,0
10,20,16,16,1,4,1,104,3
10,20,16,16,2,2,1,198,6
10,20,16,16,3,1,1,260,9
10,20,16,16,4,4,1,306,12
10,20,16,16,5,4,1,400,13
10,20,16,16,6,4,1,494,16
10,20,16,16,7,3,2,10,1
10,20,16,16,8,3,2,88,4
10,20,16,16,9,1,2,166,-1
10,20,16,16,10,3,2,212,7
10,20,16,16,11,4,2,290,10
10,20,16,16,12,2,2,384,14
10,20,16,16,13,1,2,446,-1
10,20,16,16,14,1,2,492,17
10,20,16,16,15,3,3,10,2
10,20,16,16,16,1,3,88,5
10,20,16,16,17,1,3,134,-1
10,20,16,16,18,3,3,180,8
10,20,16,16,19,1,3,258,-1
10,20,16,16,20,2,3,304,11
10,20,16,16,21,4,3,366,15
10,20,16,16,22,2,3,460,18
10,20,16,17,0,4,1,10,0
10,20,16,17,1,4,1,104,3
10,20,16,17,2,3,1,198,6
10,20,16,17,3,3,1,276,-1
10,20,16,17,4,4,1,354,9
10,20,16,17,5,4,1,448,12
10,20,16,17,6,1,1,542,15
10,20,16,17,7,4,2,10,1
10,20,16,17,8,1,2,104,4
10,20,16,17,9,4,2,150,-1
10,20,16,17,10,2,2,244,7
10,20,16,17,11,1,2,306,-1
10,20,16,17,12,3,2,352,10
10,20,16,17,13,1,2,430,13
10,20,16,17,14,4,2,476,16
10,20,16,17,15,3,3,10,2
10,20,16,17,16,1,3,88,5
10,20,16,17,17,2,3,134,-1
10,20,16,17,18,4,3,196,-1
10,20,16,17,19,2,3,290,8
10,20,16,17,20,4,3,352,11
10,20,16,17,21,3,3,446,14
10,20,16,17,22,1,3,524,-1
10,20,16,18,0,1,1,10,0
10,20,16,18,1,1,1,56,3
10,20,16,18,2,2,1,102,5
10,20,16,18,3,4,1,164,8
10,20,16,18,4,1,1,258,11
10,20,16,18,5,3,1,304,14
10,20,16,18,6,3,1,382,16
10,20,16,18,7,2,1,460,19
10,20,16,18,8,3,1,522,22
10,20,16,18,9,1,2,10,1
10,20,16,18,10,1,2,56,4
10,20,16,18,11,2,2,102,6
10,20,16,18,12,3,2,164,9
10,20,16,18,13,1,2,242,12
10,20,16,18,14,2,2,288,15
10,20,16,18,15,4,2,350,17
10,20,16,18,16,3,2,444,20
10,20,16,18,17,1,2,522,23
10,20,16,18,18,4,3,10,2
10,20,16,18,19,2,3,104,7
10,20,16,18,20,1,3,166,10
10,20,16,18,21,1,3,212,-1
10,20,16,18,22,2,3,258,13
10,20,16,18,23,3,3,320,18
10,20,16,18,24,1,3,398,-1
10,20,16,18,25,3,3,444,21
10,20,16,18,26,2,3,522,24
10,20,16,19,0,3,1,10,0
10,20,16,19,1,1,1,88,3
10,20,16,19,2,3,1,134,6
10,20,16,19,3,4,1,212,9
10,20,16,19,4,2,1,306,10
10,20,16,19,5,2,1,368,13
10,20,16,19,6,4,1,430,14
10,20,16,19,7,3,1,524,17
10,20,16,19,8,2,2,10,1
10,20,16,19,9,4,2,72,4
10,20,16,19,10,4,2,166,7
10,20,16,19,11,2,2,260,-1
10,20,16,19,12,4,2,322,11
10,20,16,19,13,4,2,416,15
10,20,16,19,14,3,2,510,18
10,20,16,19,15,4,3,10,2
10,20,16,19,16,2,3,104,5
10,20,16,19,17,3,3,166,8
10,20,16,19,18,2,3,244,-1
10,20,16,19,19,3,3,306,12
10,20,16,19,20,3,3,384,16
10,20,16,19,21,3,3,462,19
10,20,16,20,0,3,1,10,0
10,20,16,20,1,3,1,88,3
10,20,16,20,2,4,1,166,6
10,20,16,20,3,1,1,260,8
10,20,16,20,4,3,1,306,11
10,20,16,20,5,4,1,384,14
10,20,16,20,6,4,1,478,17
10,20,16,20,7,1,2,10,1
10,20,16,20,8,2,2,56,-1
10,20,16,20,9,1,2,118,4
10,20,16,20,10,4,2,164,7
10,20,16,20,11,3,2,258,9
10,20,16,20,12,3,2,336,12
10,20,16,20,13,3,2,414,15
10,20,16,20,14,1,2,492,18
10,20,16,20,15,2,2,538,-1
10,20,16,20,16,3,3,10,2
10,20,16,20,17,1,3,88,-1
10,20,16,20,18,4,3,134,5
10,20,16,20,19,4,3,228,10
10,20,16,20,20,1,3,322,13
10,20,16,20,21,3,3,368,-1
10,20,16,20,22,4,3,446,16
10,20,16,21,0,3,1,10,0
10,20,16,21,1,2,1,88,3
10,20,16,21,2,2,1,150,6
10,20,16,21,3,3,1,212,9
10,20,16,21,4,1,1,290,12
10,20,16,21,5,2,1,336,15
10,20,16,21,6,2,1,398,18
10,20,16,21,7,4,1,460,20
10,20,16,21,8,4,2,10,1
10,20,16,21,9,1,2,104,4
10,20,16,21,10,3,2,150,7
10,20,16,21,11,1,2,228,10
10,20,16,21,12,2,2,274,13
10,20,16,21,13,1,2,336,16
10,20,16,21,14,1,2,382,19
10,20,16,21,15,1,2,428,-1
10,20,16,21,16,3,2,474,21
10,20,16,21,17,3,3,10,2
10,20,16,21,18,1,3,88,5
10,20,16,21,19,2,3,134,8
10,20,16,21,20,3,3,196,11
10,20,16,21,21,4,3,274,14
10,20,16,21,22,2,3,368,17
10,20,16,21,23,3,3,430,-1
10,20,16,21,24,4,3,508,22
10,20,16,22,0,2,1,10,0
10,20,16,22,1,2,1,72,3
10,20,16,22,2,1,1,134,6
10,20,16,22,3,4,1,180,7
10,20,16,22,4,3,1,274,10
10,20,16,22,5,2,1,352,13
10,20,16,22,6,2,1,414,16
10,20,16,22,7,1,1,476,19
10,20,16,22,8,1,1,522,20
10,20,16,22,9,4,2,10,1
10,20,16,22,10,2,2,104,4
10,20,16,22,11,4,2,166,8
10,20,16,22,12,2,2,260,11
10,20,16,22,13,1,2,322,-1
10,20,16,22,14,3,2,368,14
10,20,16,22,15,2,2,446,17
10,20,16,22,16,4,2,508,21
10,20,16,22,17,4,3,10,2
10,20,16,22,18,1,3,104,5
10,20,16,22,19,1,3,150,9
10,20,16,22,20,3,3,196,-1
10,20,16,22,21,3,3,274,12
10,20,16,22,22,4,3,352,15
10,20,16,22,23,2,3,446,18
10,20,16,22,24,2,3,508,22
10,20,16,23,0,2,1,10,0
10,20,16,23,1,1,1,72,3
10,20,16,23,2,3,1,118,6
10,20,16,23,3,2,1,196,8
10,20,16,23,4,3,1,258,11
10,20,16,23,5,4,1,336,12
10,20,16,23,6,3,1,430,15
10,20,16,23,7,2,1,508,18
10,20,16,23,8,1,2,10,1
10,20,16,23,9,1,2,56,4
10,20,16,23,10,1,2,102,7
10,20,16,23,11,4,2,148,-1
10,20,16,23,12,1,2,242,9
10,20,16,23,13,3,2,288,-1
10,20,16,23,14,3,2,366,13
10,20,16,23,15,2,2,444,16
10,20,16,23,16,4,2,506,19
10,20,16,23,17,1,3,10,2
10,20,16,23,18,4,3,56,5
10,20,16,23,19,3,3,150,-1
10,20,16,23,20,3,3,228,10
10,20,16,23,21,1,3,306,-1
10,20,16,23,22,1,3,352,14
10,20,16,23,23,3,3,398,-1
10,20,16,23,24,2,3,476,17
10,20,16,23,25,2,3,538,-1
10,20,16,24,0,4,1,10,0
10,20,16,24,1,4,1,104,3
10,20,16,24,2,2,1,198,6
10,20,16,24,3,4,1,260,9
10,20,16,24,4,2,1,354,12
10,20,16,24,5,2,1,416,15
10,20,16,24,6,1,1,478,16
10,20,16,24,7,1,1,524,19
10,20,16,24,8,4,2,10,1
10,20,16,24,9,1,2,104,4
10,20,16,24,10,1,2,150,-1
10,20,16,24,11,3,2,196,7
10,20,16,24,12,1,2,274,10
10,20,16,24,13,2,2,320,-1
10,20,16,24,14,4,2,382,13
10,20,16,24,15,1,2,476,17
10,20,16,24,16,1,2,522,20
10,20,16,24,17,3,3,10,2
10,20,16,24,18,4,3,88,5
10,20,16,24,19,2,3,182,8
10,20,16,24,20,2,3,244,11
10,20,16,24,21,3,3,306,-1
10,20,16,24,22,2,3,384,14
10,20,16,24,23,1,3,446,-1
10,20,16,24,24,1,3,492,18
10,20,16,25,0,3,1,10,0
10,20,16,25,1,4,1,88,3
10,20,16,25,2,4,1,182,6
10,20,16,25,3,2,1,276,8
10,20,16,25,4,2,1,338,11
10,20,16,25,5,2,1,400,-1
10,20,16,25,6,3,1,462,14
10,20,16,25,7,4,2,10,1
10,20,16,25,8,1,2,104,4
10,20,16,25,9,4,2,150,7
10,20,16,25,10,1,2,244,-1
10,20,16,25,11,4,2,290,9
10,20,16,25,12,1,2,384,12
10,20,16,25,13,3,2,430,15
10,20,16,25,14,2,2,508,-1
10,20,16,25,15,1,3,10,2
10,20,16,25,16,4,3,56,-1
10,20,16,25,17,4,3,150,5
10,20,16,25,18,4,3,244,10
10,20,16,25,19,2,3,338,-1
10,20,16,25,20,3,3,400,13
10,20,16,25,21,2,3,478,-1
10,20,16,26,0,1,1,10,0
10,20,16,26,1,1,1,56,3
10,20,16,26,2,1,1,102,6
10,20,16,26,3,2,1,148,8
10,20,16,26,4,1,1,210,11
10,20,16,26,5,4,1,256,12
10,20,16,26,6,2,1,350,15
10,20,16,26,7,1,1,412,18
10,20,16,26,8,1,1,458,21
10,20,16,26,9,1,1,504,23
10,20,16,26,10,1,1,550,26
10,20,16,26,11,1,2,10,1
10,20,16,26,12,1,2,56,4
10,20,16,26,13,2,2,102,7
10,20,16,26,14,4,2,164,9
10,20,16,26,15,3,2,258,13
10,20,16,26,16,2,2,336,16
10,20,16,26,17,1,2,398,19
10,20,16,26,18,2,2,444,22
10,20,16,26,19,1,2,506,24
10,20,16,26,20,2,3,10,2
10,20,16,26,21,3,3,72,5
10,20,16,26,22,2,3,150,10
10,20,16,26,23,1,3,212,-1
10,20,16,26,24,2,3,258,14
10,20,16,26,25,4,3,320,17
10,20,16,26,26,4,3,414,20
10,20,16,26,27,4,3,508,25
10,20,16,27,0,4,1,10,0
10,20,16,27,1,4,1,104,3
10,20,16,27,2,1,1,198,6
10,20,16,27,3,3,1,244,9
10,20,16,27,4,3,1,322,10
10,20,16,27,5,2,1,400,13
10,20,16,27,6,4,1,462,16
10,20,16,27,7,2,2,10,1
10,20,16,27,8,4,2,72,4
10,20,16,27,9,1,2,166,-1
10,20,16,27,10,3,2,212,7
10,20,16,27,11,3,2,290,11
10,20,16,27,12,1,2,368,-1
10,20,16,27,13,2,2,414,14
10,20,16,27,14,3,2,476,17
10,20,16,27,15,3,3,10,2
10,20,16,27,16,4,3,88,5
10,20,16,27,17,3,3,182,8
10,20,16,27,18,3,3,260,12
10,20,16,27,19,3,3,338,-1
10,20,16,27,20,2,3,416,15
10,20,16,27,21,2,3,478,18
10,20,16,27,22,1,3,540,-1
10,20,16,28,0,4,1,10,0
10,20,16,28,1,3,1,104,3
10,20,16,28,2,1,1,182,6
10,20,16,28,3,4,1,228,9
10,20,16,28,4,1,1,322,12
10,20,16,28,5,4,1,368,15
10,20,16,28,6,4,1,462,17
10,20,16,28,7,3,2,10,1
10,20,16,28,8,3,2,88,4
10,20,16,28,9,4,2,166,7
10,20,16,28,10,1,2,260,10
10,20,16,28,11,1,2,306,13
10,20,16,28,12,4,2,352,16
10,20,16,28,13,4,2,446,18
10,20,16,28,14,4,3,10,2
10,20,16,28,15,4,3,104,5
10,20,16,28,16,3,3,198,8
10,20,16,28,17,1,3,276,11
10,20,16,28,18,3,3,322,14
10,20,16,28,19,3,3,400,-1
10,20,16,28,20,2,3,478,19
10,20,16,28,21,1,3,540,-1
10,20,16,29,0,2,1,10,0
10,20,16,29,1,4,1,72,3
10,20,16,29,2,2,1,166,6
10,20,16,29,3,1,1,228,-1
10,20,16,29,4,3,1,274,9
10,20,16,29,5,2,1,352,11
10,20,16,29,6,3,1,414,14
10,20,16,29,7,4,1,492,17
10,20,16,29,8,4,2,10,1
10,20,16,29,9,4,2,104,4
10,20,16,29,10,3,2,198,7
10,20,16,29,11,1,2,276,10
10,20,16,29,12,3,2,322,12
10,20,16,29,13,2,2,400,15
10,20,16,29,14,1,2,462,-1
10,20,16,29,15,2,2,508,18
10,20,16,29,16,2,3,10,2
10,20,16,29,17,3,3,72,5
10,20,16,29,18,4,3,150,-1
10,20,16,29,19,3,3,244,8
10,20,16,29,20,2,3,322,13
10,20,16,29,21,1,3,384,16
10,20,16,29,22,1,3,430,-1
10,20,16,29,23,2,3,476,-1
10,20,16,29,24,1,3,538,19
10,20,16,30,0,3,1,10,0
10,20,16,30,1,1,1,88,3
10,20,16,30,2,1,1,134,6
10,20,16,30,3,1,1,180,8
10,20,16,30,4,2,1,226,9
10,20,16,30,5,2,1,288,12
10,20,16,30,6,1,1,350,15
10,20,16,30,7,2,1,396,18
10,20,16,30,8,4,1,458,-1
10,20,16,30,9,3,2,10,1
10,20,16,30,10,2,2,88,4
10,20,16,30,11,2,2,150,7
10,20,16,30,12,1,2,212,10
10,20,16,30,13,3,2,258,13
10,20,16,30,14,4,2,336,16
10,20,16,30,15,2,2,430,19
10,20,16,30,16,3,2,492,-1
10,20,16,30,17,4,3,10,2
10,20,16,30,18,4,3,104,5
10,20,16,30,19,3,3,198,11
10,20,16,30,20,4,3,276,14
10,20,16,30,21,4,3,370,17
10,20,16,30,22,1,3,464,20
10,20,16,30,23,4,3,510,-1
10,20,16,31,0,3,1,10,0
10,20,16,31,1,4,1,88,3
10,20,16,31,2,2,1,182,6
10,20,16,31,3,1,1,244,9
10,20,16,31,4,2,1,290,10
10,20,16,31,5,1,1,352,13
10,20,16,31,6,4,1,398,16
10,20,16,31,7,3,1,492,17
10,20,16,31,8,2,2,10,1
10,20,16,31,9,3,2,72,4
10,20,16,31,10,2,2,150,-1
10,20,16,31,11,4,2,212,7
10,20,16,31,12,3,2,306,11
10,20,16,31,13,2,2,384,14
10,20,16,31,14,3,2,446,-1
10,20,16,31,15,3,2,524,18
10,20,16,31,16,1,3,10,2
10,20,16,31,17,1,3,56,5
10,20,16,31,18,1,3,102,-1
10,20,16,31,19,2,3,148,-1
10,20,16,31,20,4,3,210,8
10,20,16,31,21,3,3,304,12
10,20,16,31,22,2,3,382,15
10,20,16,31,23,2,3,444,-1
10,20,16,31,24,1,3,506,19
10,20,16,32,0,2,1,10,0
10,20,16,32,1,2,1,72,3
10,20,16,32,2,3,1,134,6
10,20,16,32,3,4,1,212,9
10,20,16,32,4,4,1,306,12
10,20,16,32,5,3,1,400,15
10,20,16,32,6,2,1,478,18
10,20,16,32,7,2,1,540,19
10,20,16,32,8,3,2,10,1
10,20,16,32,9,1,2,88,4
10,20,16,32,10,3,2,134,7
10,20,16,32,11,4,2,212,10
10,20,16,32,12,2,2,306,13
10,20,16,32,13,2,2,368,-1
10,20,16,32,14,4,2,430,16
10,20,16,32,15,4,3,10,2
10,20,16,32,16,1,3,104,5
10,20,16,32,17,3,3,150,8
10,20,16,32,18,3,3,228,11
10,20,16,32,19,1,3,306,14
